repo,time_period,pBFC_rate,pRevert_rate,pBIC_rate,pBIC_count,total_commits_prod,unique_authors,avg_commits_per_author,total_commits_emotions,frustration_count,frustration_ratio,avg_frustration_score,satisfaction_count,satisfaction_ratio,avg_satisfaction_score,neutral_count,neutral_ratio,avg_neutral_score,caution_count,caution_ratio,avg_caution_score,avg_emotion_score_overall,avg_files_changed,avg_lines_added,avg_lines_deleted,commits_with_churn
golang/go,2018-Q1,0.4,0.2,0.6,3,5,5,1.0,5,1,0.2,0.9996618,1,0.2,0.86415726,2,0.4,0.9968881700000001,1,0.2,0.99951804,0.971422688,0.0,0.0,0.0,0
golang/go,2018-Q2,0.4,0.0,0.6,3,5,5,1.0,5,1,0.2,0.9965078,1,0.2,0.9978877,1,0.2,0.9944022,2,0.4,0.82523277,0.927852648,0.0,0.0,0.0,0
golang/go,2018-Q3,0.4,0.0,0.4,2,5,5,1.0,5,1,0.2,0.92673737,4,0.8,0.8603085575,0,0.0,,0,0.0,,0.8735943199999999,0.0,0.0,0.0,0
golang/go,2018-Q4,0.8,0.0,0.2,1,5,5,1.0,5,3,0.6,0.8858861766666667,2,0.4,0.99906395,0,0.0,,0,0.0,,0.931157286,0.0,0.0,0.0,0
golang/go,2019-Q1,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,3,1.0,0.9942958666666667,0,0.0,,0,0.0,,0.9942958666666667,0.0,0.0,0.0,0
golang/go,2019-Q2,0.4,0.0,0.6,3,5,5,1.0,5,0,0.0,,1,0.2,0.98346263,1,0.2,0.9958118,3,0.6,0.9961858533333333,0.9935663979999999,0.0,0.0,0.0,0
golang/go,2019-Q3,0.5,0.5,0.5,1,2,2,1.0,2,1,0.5,0.99965477,1,0.5,0.9978669,0,0.0,,0,0.0,,0.998760835,0.0,0.0,0.0,0
golang/go,2019-Q4,0.8,0.2,0.2,1,5,5,1.0,5,1,0.2,0.94087964,1,0.2,0.95743054,3,0.6,0.9341298333333333,0,0.0,,0.9401399359999999,0.0,0.0,0.0,0
golang/go,2020-Q1,0.6,0.0,0.4,2,5,5,1.0,5,0,0.0,,3,0.6,0.99533901,1,0.2,0.82673204,1,0.2,0.9990508,0.962359974,0.0,0.0,0.0,0
golang/go,2020-Q2,0.2,0.0,0.8,4,5,5,1.0,5,0,0.0,,2,0.4,0.99689795,2,0.4,0.8658927,1,0.2,0.99948764,0.945013788,0.0,0.0,0.0,0
golang/go,2020-Q3,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,1,0.3333333333333333,0.9985783,1,0.3333333333333333,0.99316627,1,0.3333333333333333,0.65953165,0,0.0,,0.8837587400000001,0.0,0.0,0.0,0
golang/go,2020-Q4,0.5,0.0,0.5,3,6,5,1.2,6,2,0.3333333333333333,0.96872756,4,0.6666666666666666,0.9917921350000001,0,0.0,,0,0.0,,0.9841039433333334,0.0,0.0,0.0,0
golang/go,2021-Q1,0.4,0.0,0.6,3,5,4,1.25,5,1,0.2,0.99923444,3,0.6,0.9991711466666667,0,0.0,,1,0.2,0.9996537,0.9992803159999999,0.0,0.0,0.0,0
golang/go,2021-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,0,0.0,,1,1.0,0.99945134,0.99945134,0.0,0.0,0.0,0
ipython/ipython,2008-Q3,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.9952884,1,0.5,0.9950631,0,0.0,,0,0.0,,0.99517575,1.5,7.5,4.0,2
ipython/ipython,2009-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99778396,0,0.0,,0,0.0,,0.99778396,2.0,72.0,10.0,1
ipython/ipython,2010-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,2,1.0,0.99684754,0,0.0,,0,0.0,,0.99684754,1.5,20.5,2.0,2
ipython/ipython,2011-Q1,0.0,0.0,1.0,1,1,1,1.0,1,1,1.0,0.990301,0,0.0,,0,0.0,,0,0.0,,0.990301,1.0,17.0,7.0,1
ipython/ipython,2011-Q2,0.0,0.0,0.5,1,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.778326685,0,0.0,,0.778326685,3.0,1760.5,1750.5,2
ipython/ipython,2011-Q3,0.0,0.0,1.0,3,3,3,1.0,3,1,0.3333333333333333,0.5631214,1,0.3333333333333333,0.9990682,1,0.3333333333333333,0.9921389,0,0.0,,0.8514428333333334,3.0,61.0,19.33333333333333,3
ipython/ipython,2011-Q4,0.2,0.0,0.8,4,5,3,1.6666666666666667,5,1,0.2,0.9993818,2,0.4,0.99438132,2,0.4,0.979485985,0,0.0,,0.989423282,1.4,16.6,5.2,5
ipython/ipython,2012-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,2,1.0,0.82142155,0,0.0,,0,0.0,,0.82142155,1.5,13.0,395.5,2
ipython/ipython,2012-Q2,0.2857142857142857,0.0,0.7142857142857143,5,7,5,1.4,7,1,0.14285714285714285,0.8857897,4,0.5714285714285714,0.92226422,2,0.2857142857142857,0.9957445300000001,0,0.0,,0.9380479485714286,1.0,8.714285714285714,7.142857142857143,7
ipython/ipython,2012-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,2,1.5,3,0,0.0,,3,1.0,0.9603367766666667,0,0.0,,0,0.0,,0.9603367766666667,0.6666666666666666,1.0,2.333333333333333,3
ipython/ipython,2012-Q4,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.9474080300000001,0,0.0,,0.9474080300000001,0.5,8.0,6.5,2
ipython/ipython,2013-Q1,0.75,0.0,0.25,1,4,3,1.3333333333333333,4,0,0.0,,3,0.75,0.9941844999999999,1,0.25,0.9721673,0,0.0,,0.9886802,2.0,262.0,36.75,4
ipython/ipython,2013-Q2,0.25,0.0,0.75,3,4,4,1.0,4,2,0.5,0.9842602300000001,2,0.5,0.86726362,0,0.0,,0,0.0,,0.925761925,1.0,11.75,4.5,4
ipython/ipython,2013-Q3,0.14285714285714285,0.0,0.8571428571428571,6,7,5,1.4,7,3,0.42857142857142855,0.5641902166666667,3,0.42857142857142855,0.9983888533333333,1,0.14285714285714285,0.9525676,0,0.0,,0.80575783,1.2857142857142858,29.285714285714285,9.857142857142858,7
ipython/ipython,2013-Q4,0.14285714285714285,0.0,0.7142857142857143,5,7,4,1.75,7,0,0.0,,3,0.42857142857142855,0.9909343533333334,3,0.42857142857142855,0.8663069333333334,1,0.14285714285714285,0.99904305,0.9386809871428571,1.2857142857142858,11.428571428571429,14.285714285714286,7
ipython/ipython,2014-Q1,0.2857142857142857,0.0,0.5714285714285714,4,7,2,3.5,7,2,0.2857142857142857,0.9977223550000001,4,0.5714285714285714,0.94875553,1,0.14285714285714285,0.6518386,0,0.0,,0.9203293471428572,1.0,8.142857142857142,10.714285714285714,7
ipython/ipython,2014-Q2,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,1,0.3333333333333333,0.9550813,0,0.0,,2,0.6666666666666666,0.931699155,0,0.0,,0.9394932033333333,1.0,3.333333333333333,1.6666666666666667,3
ipython/ipython,2014-Q3,0.0,0.0,1.0,5,5,4,1.25,5,0,0.0,,3,0.6,0.9032948033333333,2,0.4,0.99875938,0,0.0,,0.941480634,7.8,425.0,87.0,5
ipython/ipython,2014-Q4,0.125,0.0,0.875,7,8,6,1.3333333333333333,8,1,0.125,0.99619055,4,0.5,0.9979353,2,0.25,0.94695595,1,0.125,0.99951315,0.9851696,2.625,13.5,14.875,8
ipython/ipython,2015-Q1,0.0,0.0,1.0,6,6,5,1.2,6,0,0.0,,3,0.5,0.9916059333333332,3,0.5,0.9573703133333332,0,0.0,,0.9744881233333333,1.8333333333333333,8.333333333333334,7.666666666666667,6
ipython/ipython,2015-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.93894386,0,0.0,,0.93894386,1.0,1.0,1.0,1
ipython/ipython,2016-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9955243,0,0.0,,0,0.0,,0.9955243,1.0,23.0,0.0,1
ipython/ipython,2016-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.994572,0,0.0,,0.994572,0.0,0.0,0.0,1
ipython/ipython,2016-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9293537,0,0.0,,0.9293537,1.0,1.0,1.0,1
ipython/ipython,2017-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9494875,0,0.0,,0,0.0,,0.9494875,0.0,0.0,0.0,1
ipython/ipython,2018-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9912861,0,0.0,,0,0.0,,0.9912861,1.0,0.0,1.0,1
jupyterlab/jupyterlab,2016-Q1,0.0,0.0,1.0,5,5,2,2.5,5,0,0.0,,1,0.2,0.9301605,4,0.8,0.9320106,0,0.0,,0.93164058,2.6,9.6,10.4,5
jupyterlab/jupyterlab,2016-Q2,0.0,0.0,0.8,4,5,3,1.6666666666666667,5,0,0.0,,0,0.0,,5,1.0,0.882095436,0,0.0,,0.882095436,0.6,2.8,1.8,5
jupyterlab/jupyterlab,2016-Q3,0.2857142857142857,0.0,0.42857142857142855,3,7,5,1.4,7,1,0.14285714285714285,0.99551314,2,0.2857142857142857,0.99896532,4,0.5714285714285714,0.780608175,0,0.0,,0.87369664,1.0,11.714285714285714,1.7142857142857142,7
jupyterlab/jupyterlab,2016-Q4,0.0,0.0,1.0,6,6,3,2.0,6,0,0.0,,5,0.8333333333333334,0.9395697720000001,1,0.16666666666666666,0.96060985,0,0.0,,0.9430764516666666,1.6666666666666667,12.0,5.5,6
jupyterlab/jupyterlab,2017-Q1,0.1111111111111111,0.0,0.7777777777777778,7,9,3,3.0,9,1,0.1111111111111111,0.9990758,3,0.3333333333333333,0.9927741566666667,5,0.5555555555555556,0.908226022,0,0.0,,0.9465031533333332,1.2222222222222223,38.66666666666666,10.0,9
jupyterlab/jupyterlab,2017-Q2,0.14285714285714285,0.0,0.8571428571428571,6,7,6,1.1666666666666667,7,3,0.42857142857142855,0.7127528033333334,1,0.14285714285714285,0.997638,3,0.42857142857142855,0.9978802,0,0.0,,0.8756481442857142,4.857142857142857,77.0,39.57142857142857,7
jupyterlab/jupyterlab,2017-Q3,0.6,0.0,0.2,1,5,3,1.6666666666666667,5,0,0.0,,2,0.4,0.98305048,3,0.6,0.7300797333333332,0,0.0,,0.831268032,1.0,7.2,6.0,5
jupyterlab/jupyterlab,2017-Q4,0.75,0.0,0.25,1,4,4,1.0,4,0,0.0,,2,0.5,0.959979185,2,0.5,0.963118125,0,0.0,,0.961548655,1.0,1.25,1.25,4
jupyterlab/jupyterlab,2018-Q1,1.0,0.0,0.0,0,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.57029337,0,0.0,,2,0.6666666666666666,0.911788225,0.7979566066666667,77.66666666666667,827.0,298.3333333333333,3
jupyterlab/jupyterlab,2018-Q2,1.0,0.0,0.0,0,3,3,1.0,3,0,0.0,,0,0.0,,3,1.0,0.8275937833333332,0,0.0,,0.8275937833333332,0.3333333333333333,9.333333333333334,9.333333333333334,3
jupyterlab/jupyterlab,2018-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.99854785,1,0.3333333333333333,0.998445,1,0.3333333333333333,0.997122,0.9980382833333333,1.3333333333333333,5.666666666666667,1.3333333333333333,3
jupyterlab/jupyterlab,2018-Q4,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.981046835,1,0.3333333333333333,0.99882907,0,0.0,,0.9869742466666667,4.666666666666667,81.0,2.333333333333333,3
jupyterlab/jupyterlab,2019-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9978781,1,0.5,0.9299529,0,0.0,,0.9639154999999999,1.0,7.0,9.0,2
jupyterlab/jupyterlab,2019-Q2,0.2857142857142857,0.0,0.7142857142857143,5,7,5,1.4,7,0,0.0,,6,0.8571428571428571,0.87298281,1,0.14285714285714285,0.9906949,0,0.0,,0.889798822857143,2.0,7.714285714285714,4.142857142857143,7
jupyterlab/jupyterlab,2019-Q3,0.0,0.0,0.8,4,5,5,1.0,5,0,0.0,,3,0.6,0.8595653333333333,2,0.4,0.96822485,0,0.0,,0.9030291399999999,1.6,21.0,11.2,5
jupyterlab/jupyterlab,2019-Q4,0.16666666666666666,0.0,0.6666666666666666,4,6,6,1.0,6,1,0.16666666666666666,0.9726059,1,0.16666666666666666,0.99915075,4,0.6666666666666666,0.87073645,0,0.0,,0.909117075,3.8333333333333335,69.16666666666667,31.83333333333333,6
jupyterlab/jupyterlab,2020-Q1,0.4,0.0,0.6,3,5,4,1.25,5,0,0.0,,4,0.8,0.943094135,1,0.2,0.9986721,0,0.0,,0.954209728,0.6,8.6,0.4,5
jupyterlab/jupyterlab,2020-Q2,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.9992843,2,0.6666666666666666,0.9871691,0,0.0,,0.9912075000000001,0.3333333333333333,0.0,0.0,3
jupyterlab/jupyterlab,2020-Q3,0.2,0.0,0.8,4,5,3,1.6666666666666667,5,1,0.2,0.6784979,2,0.4,0.9746911549999999,1,0.2,0.9771074,1,0.2,0.9987533,0.920748182,1.8,8.4,7.0,5
jupyterlab/jupyterlab,2020-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.9990265,0,0.0,,0.9990265,4.0,1516.5,1500.0,2
jupyterlab/jupyterlab,2021-Q1,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.8706731,0,0.0,,1,0.5,0.9384091,0,0.0,,0.9045411,12.5,4539.0,0.5,2
kubernetes/kubernetes,2014-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.70277274,0,0.0,,0.70277274,0.0,0.0,0.0,0
kubernetes/kubernetes,2014-Q3,0.5,0.0,0.5,4,8,6,1.3333333333333333,8,1,0.125,0.75063527,4,0.5,0.9624714825,3,0.375,0.8568490466666666,0,0.0,,0.8963835425,0.0,0.0,0.0,0
kubernetes/kubernetes,2014-Q4,0.1,0.0,0.9,9,10,7,1.4285714285714286,10,0,0.0,,6,0.6,0.9650406683333334,4,0.4,0.955719435,0,0.0,,0.961312175,0.0,0.0,0.0,0
kubernetes/kubernetes,2015-Q1,0.16666666666666666,0.0,0.6111111111111112,11,18,15,1.2,18,0,0.0,,9,0.5,0.9756318466666668,9,0.5,0.7839245588888889,0,0.0,,0.8797782027777779,0.0,0.0,0.0,0
kubernetes/kubernetes,2015-Q2,0.2916666666666667,0.0,0.6666666666666666,16,24,20,1.2,24,2,0.08333333333333333,0.95145462,11,0.4583333333333333,0.8982990063636364,9,0.375,0.9456211922222223,2,0.08333333333333333,0.9906640499999999,0.9281715475,0.0,0.0,0.0,0
kubernetes/kubernetes,2015-Q3,0.13636363636363635,0.0,0.8636363636363636,19,22,20,1.1,22,0,0.0,,10,0.45454545454545453,0.986434328,12,0.5454545454545454,0.9669524475000001,0,0.0,,0.9758078477272728,0.0,0.0,0.0,0
kubernetes/kubernetes,2015-Q4,0.15,0.0,0.85,17,20,13,1.5384615384615385,20,1,0.05,0.9985189,5,0.25,0.979736616,13,0.65,0.9721325846153845,1,0.05,0.99916434,0.976704496,0.0,0.0,0.0,0
kubernetes/kubernetes,2016-Q1,0.36363636363636365,0.0,0.5454545454545454,12,22,14,1.5714285714285714,22,4,0.18181818181818182,0.8912542875,2,0.09090909090909091,0.979212835,13,0.5909090909090909,0.8940458284615385,3,0.13636363636363635,0.9555649666666667,0.9096697040909091,0.0,0.0,0.0,0
kubernetes/kubernetes,2016-Q2,0.25,0.05,0.75,15,20,11,1.8181818181818181,20,3,0.15,0.9960522666666667,9,0.45,0.9923670677777778,6,0.3,0.98511916,2,0.1,0.9984187250000001,0.991350641,0.0,0.0,0.0,0
kubernetes/kubernetes,2016-Q3,0.375,0.0,0.625,15,24,13,1.8461538461538463,24,3,0.125,0.8287442466666667,14,0.5833333333333334,0.9682512685714286,6,0.25,0.9364588,1,0.041666666666666664,0.99966455,0.9441736604166667,0.0,0.0,0.0,0
kubernetes/kubernetes,2016-Q4,0.34782608695652173,0.043478260869565216,0.6521739130434783,15,23,16,1.4375,23,3,0.13043478260869565,0.9991833133333333,12,0.5217391304347826,0.9371737250000001,8,0.34782608695652173,0.9689104175000001,0,0.0,,0.9563007817391305,0.0,0.0,0.0,0
kubernetes/kubernetes,2017-Q1,0.30434782608695654,0.0,0.6086956521739131,14,23,14,1.6428571428571428,23,3,0.13043478260869565,0.8658651333333333,10,0.43478260869565216,0.914844502,8,0.34782608695652173,0.8842668525,2,0.08695652173913043,0.9988978150000001,0.9051291682608695,0.0,0.0,0.0,0
kubernetes/kubernetes,2017-Q2,0.3181818181818182,0.0,0.5454545454545454,12,22,13,1.6923076923076923,22,1,0.045454545454545456,0.94336253,12,0.5454545454545454,0.9780008958333334,9,0.4090909090909091,0.8547888555555556,0,0.0,,0.9260214990909091,0.0,0.0,0.0,0
kubernetes/kubernetes,2017-Q3,0.2608695652173913,0.0,0.7391304347826086,17,23,15,1.5333333333333334,23,2,0.08695652173913043,0.9982227,9,0.391304347826087,0.91825831,11,0.4782608695652174,0.9873972627272728,1,0.043478260869565216,0.9991721,0.9617961817391304,0.0,0.0,0.0,0
kubernetes/kubernetes,2017-Q4,0.3684210526315789,0.0,0.5789473684210527,11,19,12,1.5833333333333333,19,1,0.05263157894736842,0.6147087,3,0.15789473684210525,0.9984814133333334,12,0.631578947368421,0.9204958849999999,3,0.15789473684210525,0.95740575,0.9225432005263158,0.0,0.0,0.0,0
kubernetes/kubernetes,2018-Q1,0.42105263157894735,0.05263157894736842,0.5789473684210527,11,19,11,1.7272727272727273,19,2,0.10526315789473684,0.7980753,7,0.3684210526315789,0.92692233,8,0.42105263157894735,0.99438441375,2,0.10526315789473684,0.9994359150000001,0.9493975815789475,0.0,0.0,0.0,0
kubernetes/kubernetes,2018-Q2,0.5625,0.0,0.375,6,16,8,2.0,16,1,0.0625,0.72342247,6,0.375,0.81170939,7,0.4375,0.91561042,2,0.125,0.999473215,0.87511863625,0.0,0.0,0.0,0
kubernetes/kubernetes,2018-Q3,0.42857142857142855,0.0,0.5,7,14,9,1.5555555555555556,14,3,0.21428571428571427,0.9677011200000001,3,0.21428571428571427,0.9889185433333333,8,0.5714285714285714,0.95113950125,0,0.0,,0.9627839285714286,0.0,0.0,0.0,0
kubernetes/kubernetes,2018-Q4,0.46153846153846156,0.0,0.46153846153846156,6,13,10,1.3,13,0,0.0,,7,0.5384615384615384,0.9175787142857142,5,0.38461538461538464,0.974697628,1,0.07692307692307693,0.5628714,0.9122623492307693,0.0,0.0,0.0,0
kubernetes/kubernetes,2019-Q1,0.25,0.0,0.6875,11,16,9,1.7777777777777777,16,3,0.1875,0.9949649300000001,6,0.375,0.9383178983333332,6,0.375,0.9708240566666667,1,0.0625,0.999524,0.9649544075,0.0,0.0,0.0,0
kubernetes/kubernetes,2019-Q2,0.29411764705882354,0.0,0.6470588235294118,11,17,12,1.4166666666666667,17,2,0.11764705882352941,0.9846402249999999,4,0.23529411764705882,0.898538925,10,0.5882352941176471,0.947563274,1,0.058823529411764705,0.9960089,0.94323987,0.0,0.0,0.0,0
kubernetes/kubernetes,2019-Q3,0.4375,0.0,0.5625,9,16,9,1.7777777777777777,16,3,0.1875,0.98294015,7,0.4375,0.9477330028571428,4,0.25,0.9654527675,2,0.125,0.9978008199999999,0.96502276125,0.0,0.0,0.0,0
kubernetes/kubernetes,2019-Q4,0.23076923076923078,0.0,0.6923076923076923,9,13,9,1.4444444444444444,13,1,0.07692307692307693,0.89904976,8,0.6153846153846154,0.8904951125,4,0.3076923076923077,0.9967020625,0,0.0,,0.9238322238461538,0.0,0.0,0.0,0
kubernetes/kubernetes,2020-Q1,0.2857142857142857,0.0,0.7142857142857143,10,14,11,1.2727272727272727,14,2,0.14285714285714285,0.83735775,3,0.21428571428571427,0.9837903866666666,9,0.6428571428571429,0.9723136411111111,0,0.0,,0.9554935307142857,0.0,0.0,0.0,0
kubernetes/kubernetes,2020-Q2,0.07692307692307693,0.0,0.8461538461538461,11,13,11,1.1818181818181819,13,0,0.0,,7,0.5384615384615384,0.9203622185714285,6,0.46153846153846156,0.9147184516666668,0,0.0,,0.917757403076923,0.0,0.0,0.0,0
kubernetes/kubernetes,2020-Q3,0.2,0.0,0.8,8,10,9,1.1111111111111112,10,1,0.1,0.99922025,3,0.3,0.9503940433333332,5,0.5,0.99274138,1,0.1,0.8775105,0.969161978,0.0,0.0,0.0,0
kubernetes/kubernetes,2020-Q4,0.2,0.0,0.8,8,10,6,1.6666666666666667,10,0,0.0,,3,0.3,0.9362869133333334,7,0.7,0.9888644457142857,0,0.0,,0.9730911860000001,0.0,0.0,0.0,0
kubernetes/kubernetes,2021-Q1,0.23076923076923078,0.0,0.7692307692307693,10,13,7,1.8571428571428572,13,1,0.07692307692307693,0.84497416,5,0.38461538461538464,0.965503788,7,0.5384615384615384,0.9026386128571428,0,0.0,,0.9223817992307691,0.0,0.0,0.0,0
kubernetes/kubernetes,2021-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9991009,0,0.0,,0,0.0,,0.9991009,0.0,0.0,0.0,0
llvm/llvm-project,2001-Q3,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,1,0.5,0.99932873,1,0.5,0.8637943,0,0.0,,0.9315615150000001,0.0,0.0,0.0,0
llvm/llvm-project,2001-Q4,0.0,0.0,1.0,3,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.99929047,2,0.6666666666666666,0.99794982,0,0.0,,0.9983967033333334,0.0,0.0,0.0,0
llvm/llvm-project,2002-Q1,0.5,0.0,0.5,1,2,1,2.0,2,1,0.5,0.99838316,1,0.5,0.9972607,0,0.0,,0,0.0,,0.99782193,0.0,0.0,0.0,0
llvm/llvm-project,2002-Q2,0.0,0.0,1.0,3,3,1,3.0,3,2,0.6666666666666666,0.975255925,1,0.3333333333333333,0.9993789,0,0.0,,0,0.0,,0.9832969166666666,0.0,0.0,0.0,0
llvm/llvm-project,2002-Q3,0.0,0.0,1.0,6,6,2,3.0,6,0,0.0,,2,0.3333333333333333,0.8810209849999999,4,0.6666666666666666,0.9083515275,0,0.0,,0.8992413466666668,0.0,0.0,0.0,0
llvm/llvm-project,2002-Q4,0.16666666666666666,0.0,0.8333333333333334,5,6,2,3.0,6,0,0.0,,1,0.16666666666666666,0.983951,5,0.8333333333333334,0.996194646,0,0.0,,0.9941540383333334,0.0,0.0,0.0,0
llvm/llvm-project,2003-Q1,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.835039575,0,0.0,,0.835039575,0.0,0.0,0.0,0
llvm/llvm-project,2003-Q2,0.2,0.0,0.6,3,5,1,5.0,5,0,0.0,,5,1.0,0.8739201340000001,0,0.0,,0,0.0,,0.8739201340000001,0.0,0.0,0.0,0
llvm/llvm-project,2003-Q3,0.25,0.0,0.75,6,8,2,4.0,8,0,0.0,,1,0.125,0.7214769,7,0.875,0.9708683871428571,0,0.0,,0.93969445125,0.0,0.0,0.0,0
llvm/llvm-project,2003-Q4,0.375,0.125,0.5,4,8,3,2.6666666666666665,8,2,0.25,0.9335317249999999,4,0.5,0.99233896,2,0.25,0.841180825,0,0.0,,0.9398476175,0.0,0.0,0.0,0
llvm/llvm-project,2004-Q1,0.125,0.0,0.75,6,8,3,2.6666666666666665,8,2,0.25,0.95443752,3,0.375,0.9989728166666666,3,0.375,0.8741523633333333,0,0.0,,0.9410313225,0.0,0.0,0.0,0
llvm/llvm-project,2004-Q2,0.2857142857142857,0.0,0.7142857142857143,5,7,4,1.75,7,2,0.2857142857142857,0.98571635,3,0.42857142857142855,0.99438189,2,0.2857142857142857,0.9276294,0,0.0,,0.9728338814285714,0.0,0.0,0.0,0
llvm/llvm-project,2004-Q3,0.2222222222222222,0.0,0.7777777777777778,7,9,3,3.0,9,0,0.0,,5,0.5555555555555556,0.977475866,4,0.4444444444444444,0.8956625125,0,0.0,,0.9411143755555555,0.0,0.0,0.0,0
llvm/llvm-project,2004-Q4,0.8,0.0,0.2,2,10,4,2.5,10,2,0.2,0.9982647,3,0.3,0.99046257,4,0.4,0.991698475,1,0.1,0.99952006,0.9934231069999999,0.0,0.0,0.0,0
llvm/llvm-project,2005-Q1,0.14285714285714285,0.0,0.7142857142857143,5,7,1,7.0,7,0,0.0,,4,0.5714285714285714,0.8824198750000001,3,0.42857142857142855,0.9924024666666668,0,0.0,,0.9295552714285714,0.0,0.0,0.0,0
llvm/llvm-project,2005-Q2,0.3333333333333333,0.0,0.6666666666666666,4,6,2,3.0,6,0,0.0,,5,0.8333333333333334,0.998542566,1,0.16666666666666666,0.9946554,0,0.0,,0.9978947049999999,0.0,0.0,0.0,0
llvm/llvm-project,2005-Q3,0.16666666666666666,0.0,0.8333333333333334,5,6,3,2.0,6,1,0.16666666666666666,0.9994611,2,0.3333333333333333,0.99895147,3,0.5,0.9914344533333334,0,0.0,,0.9952779,0.0,0.0,0.0,0
llvm/llvm-project,2005-Q4,0.14285714285714285,0.0,0.7142857142857143,5,7,4,1.75,7,1,0.14285714285714285,0.99386,1,0.14285714285714285,0.99925,5,0.7142857142857143,0.8973749700000001,0,0.0,,0.9257121214285714,0.0,0.0,0.0,0
llvm/llvm-project,2006-Q1,0.3,0.0,0.6,6,10,5,2.0,10,2,0.2,0.64501915,4,0.4,0.89546586,4,0.4,0.9212710749999999,0,0.0,,0.855698604,0.0,0.0,0.0,0
llvm/llvm-project,2006-Q2,0.25,0.0,0.75,6,8,6,1.3333333333333333,8,1,0.125,0.99236894,3,0.375,0.9853274433333334,3,0.375,0.9935435899999999,1,0.125,0.99954236,0.99106555,0.0,0.0,0.0,0
llvm/llvm-project,2006-Q3,0.125,0.0,0.625,5,8,3,2.6666666666666665,8,1,0.125,0.9972626,3,0.375,0.7611523966666667,4,0.5,0.83260339,0,0.0,,0.82639166875,0.0,0.0,0.0,0
llvm/llvm-project,2006-Q4,0.2,0.0,0.8,8,10,7,1.4285714285714286,10,1,0.1,0.9996226,2,0.2,0.99618813,7,0.7,0.9766714528571429,0,0.0,,0.9828699029999999,0.0,0.0,0.0,0
llvm/llvm-project,2007-Q1,0.4166666666666667,0.0,0.5833333333333334,7,12,6,2.0,12,2,0.16666666666666666,0.9978241,4,0.3333333333333333,0.9934759125,6,0.5,0.904277875,0,0.0,,0.9496015916666667,0.0,0.0,0.0,0
llvm/llvm-project,2007-Q2,0.18181818181818182,0.0,0.8181818181818182,9,11,6,1.8333333333333333,11,1,0.09090909090909091,0.999432,4,0.36363636363636365,0.93181845,5,0.45454545454545453,0.97093328,1,0.09090909090909091,0.99941194,0.9618894672727273,0.0,0.0,0.0,0
llvm/llvm-project,2007-Q3,0.18181818181818182,0.0,0.8181818181818182,9,11,6,1.8333333333333333,11,3,0.2727272727272727,0.8748757133333332,5,0.45454545454545453,0.9702879299999999,2,0.18181818181818182,0.7726244,1,0.09090909090909091,0.99412763,0.9104948381818182,0.0,0.0,0.0,0
llvm/llvm-project,2007-Q4,0.07692307692307693,0.0,0.9230769230769231,12,13,8,1.625,13,1,0.07692307692307693,0.9995993,5,0.38461538461538464,0.9945118980000001,7,0.5384615384615384,0.9914191299999999,0,0.0,,0.9932379,0.0,0.0,0.0,0
